hospede_id,pais,uf,cidade,faixa_etaria,segmento
5677,Brasil,PR,Curitiba,36-45,Corp
5678,Brasil,GO,Goiânia,36-45,Lazer
5679,Brasil,RS,Porto Alegre,36-45,Corp
5680,Brasil,PE,Recife,36-45,Lazer
5681,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5682,Brasil,PR,Curitiba,26-35,Corp
5683,Brasil,RS,Porto Alegre,36-45,Lazer
5684,Brasil,RJ,Niterói,26-35,Lazer
5685,Brasil,RS,Porto Alegre,26-35,Corp
5686,Brasil,SP,Campinas,18-25,Lazer
5687,Brasil,RJ,Niterói,18-25,Lazer
5688,Brasil,RS,Porto Alegre,46-60,Lazer
5689,Brasil,BA,Salvador,36-45,Lazer
5690,Brasil,BA,Salvador,46-60,Lazer
5691,Brasil,MG,Belo Horizonte,18-25,Lazer
5692,Brasil,RS,Porto Alegre,26-35,Corp
5693,Brasil,ES,Vitória,18-25,Lazer
5694,Brasil,RS,Porto Alegre,18-25,Lazer
5695,Brasil,DF,Brasília,18-25,Lazer
5696,Brasil,ES,Vitória,36-45,Corp
5697,Brasil,RJ,Niterói,18-25,Corp
5698,Brasil,SP,São Paulo,46-60,Corp
5699,Brasil,PE,Recife,36-45,Corp
5700,Brasil,MG,Belo Horizonte,26-35,Lazer
5701,Brasil,BA,Salvador,46-60,Lazer
5702,Brasil,BA,Salvador,36-45,Corp
5703,Brasil,PE,Recife,26-35,Corp
5704,Brasil,DF,Brasília,36-45,Lazer
5705,Brasil,PR,Curitiba,36-45,Lazer
5706,Brasil,RS,Porto Alegre,36-45,Lazer
5707,Brasil,CE,Fortaleza,60+,Lazer
5708,Brasil,RS,Porto Alegre,26-35,Corp
5709,Brasil,PE,Recife,26-35,Lazer
5710,Brasil,RS,Porto Alegre,46-60,Lazer
5711,Brasil,RJ,Niterói,36-45,Lazer
5712,Brasil,CE,Fortaleza,60+,Lazer
5713,Brasil,DF,Brasília,46-60,Corp
5714,Brasil,RJ,Rio de Janeiro,36-45,Lazer
5715,Brasil,MG,Belo Horizonte,36-45,Lazer
5716,Brasil,SP,São Paulo,26-35,Corp
5717,Brasil,SC,Florianópolis,18-25,Lazer
5718,Brasil,RJ,Niterói,26-35,Lazer
5719,Brasil,ES,Vitória,26-35,Lazer
5720,Brasil,RJ,Rio de Janeiro,36-45,Lazer
5721,Brasil,GO,Goiânia,36-45,Lazer
5722,Brasil,MG,Belo Horizonte,60+,Lazer
5723,Brasil,BA,Salvador,18-25,Lazer
5724,Brasil,DF,Brasília,26-35,Corp
5725,Brasil,BA,Salvador,26-35,Lazer
5726,Brasil,RJ,Niterói,36-45,Lazer
5727,Brasil,GO,Goiânia,18-25,Lazer
5728,Brasil,RJ,Niterói,36-45,Lazer
5729,Brasil,PR,Curitiba,36-45,Corp
5730,Brasil,RJ,Niterói,26-35,Lazer
5731,Brasil,RS,Porto Alegre,36-45,Lazer
5732,Brasil,SP,Campinas,26-35,Corp
5733,Brasil,PE,Recife,26-35,Lazer
5734,Brasil,SP,São Paulo,46-60,Lazer
5735,Brasil,RS,Porto Alegre,18-25,Lazer
5736,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5737,Brasil,RJ,Niterói,60+,Corp
5738,Brasil,SP,Campinas,18-25,Corp
5739,Brasil,GO,Goiânia,26-35,Corp
5740,Brasil,PE,Recife,26-35,Corp
5741,Brasil,ES,Vitória,36-45,Lazer
5742,Brasil,MG,Belo Horizonte,36-45,Lazer
5743,Brasil,MG,Belo Horizonte,36-45,Lazer
5744,Brasil,SP,São Paulo,60+,Corp
5745,Brasil,MG,Belo Horizonte,26-35,Corp
5746,Brasil,PR,Curitiba,36-45,Corp
5747,Brasil,RS,Porto Alegre,60+,Lazer
5748,Brasil,SP,Campinas,18-25,Lazer
5749,Brasil,RJ,Rio de Janeiro,60+,Corp
5750,Brasil,CE,Fortaleza,60+,Corp
5751,Brasil,SP,Campinas,60+,Lazer
5752,Brasil,BA,Salvador,18-25,Lazer
5753,Brasil,RS,Porto Alegre,36-45,Corp
5754,Brasil,GO,Goiânia,46-60,Lazer
5755,Brasil,CE,Fortaleza,26-35,Lazer
5756,Brasil,GO,Goiânia,36-45,Corp
5757,Brasil,SP,Campinas,26-35,Lazer
5758,Brasil,RS,Porto Alegre,18-25,Lazer
5759,Brasil,PE,Recife,46-60,Corp
5760,Brasil,SP,Campinas,60+,Lazer
5761,Brasil,SC,Florianópolis,18-25,Lazer
5762,Brasil,PR,Curitiba,18-25,Lazer
5763,Brasil,GO,Goiânia,36-45,Corp
5764,Brasil,MG,Belo Horizonte,18-25,Lazer
5765,Brasil,PE,Recife,36-45,Corp
5766,Brasil,DF,Brasília,36-45,Lazer
5767,Brasil,RS,Porto Alegre,26-35,Lazer
5768,Brasil,RJ,Rio de Janeiro,46-60,Lazer
5769,Brasil,RJ,Niterói,18-25,Lazer
5770,Brasil,RS,Porto Alegre,26-35,Lazer
5771,Brasil,PR,Curitiba,46-60,Corp
5772,Brasil,MG,Belo Horizonte,18-25,Lazer
5773,Brasil,DF,Brasília,26-35,Lazer
5774,Brasil,PR,Curitiba,36-45,Corp
5775,Brasil,PR,Curitiba,26-35,Lazer
5776,Brasil,MG,Belo Horizonte,36-45,Corp
5777,Brasil,PE,Recife,46-60,Corp
5778,Brasil,BA,Salvador,26-35,Lazer
5779,Brasil,SP,Campinas,26-35,Lazer
5780,Brasil,RS,Porto Alegre,18-25,Lazer
5781,Brasil,RJ,Rio de Janeiro,36-45,Lazer
5782,Brasil,ES,Vitória,26-35,Lazer
5783,Brasil,CE,Fortaleza,46-60,Lazer
5784,Brasil,SP,Campinas,18-25,Corp
5785,Brasil,SC,Florianópolis,46-60,Lazer
5786,Brasil,RJ,Rio de Janeiro,46-60,Lazer
5787,Brasil,PE,Recife,46-60,Corp
5788,Brasil,DF,Brasília,46-60,Lazer
5789,Brasil,SP,São Paulo,26-35,Lazer
5790,Brasil,PR,Curitiba,26-35,Lazer
5791,Brasil,SP,São Paulo,26-35,Corp
5792,Brasil,ES,Vitória,26-35,Lazer
5793,Brasil,MG,Belo Horizonte,36-45,Lazer
5794,Brasil,PR,Curitiba,36-45,Corp
5795,Brasil,PE,Recife,26-35,Lazer
5796,Brasil,ES,Vitória,60+,Lazer
5797,Brasil,GO,Goiânia,36-45,Lazer
5798,Brasil,ES,Vitória,26-35,Lazer
5799,Brasil,PR,Curitiba,26-35,Lazer
5800,Brasil,RJ,Rio de Janeiro,36-45,Lazer
5801,Brasil,RJ,Niterói,26-35,Lazer
5802,Brasil,CE,Fortaleza,26-35,Corp
5803,Brasil,CE,Fortaleza,36-45,Lazer
5804,Brasil,CE,Fortaleza,36-45,Lazer
5805,Brasil,DF,Brasília,26-35,Lazer
5806,Brasil,RJ,Niterói,26-35,Lazer
5807,Brasil,RS,Porto Alegre,26-35,Lazer
5808,Brasil,SC,Florianópolis,26-35,Corp
5809,Brasil,RS,Porto Alegre,26-35,Lazer
5810,Brasil,SP,Campinas,46-60,Lazer
5811,Brasil,BA,Salvador,36-45,Lazer
5812,Brasil,RJ,Rio de Janeiro,26-35,Corp
5813,Brasil,SP,São Paulo,60+,Lazer
5814,Brasil,DF,Brasília,36-45,Lazer
5815,Brasil,ES,Vitória,18-25,Lazer
5816,Brasil,GO,Goiânia,46-60,Lazer
5817,Brasil,RS,Porto Alegre,46-60,Lazer
5818,Brasil,SP,Campinas,36-45,Lazer
5819,Brasil,DF,Brasília,26-35,Corp
5820,Brasil,RS,Porto Alegre,46-60,Corp
5821,Brasil,SP,São Paulo,18-25,Lazer
5822,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5823,Brasil,SC,Florianópolis,46-60,Lazer
5824,Brasil,SC,Florianópolis,46-60,Corp
5825,Brasil,RJ,Niterói,36-45,Lazer
5826,Brasil,PR,Curitiba,18-25,Lazer
5827,Brasil,GO,Goiânia,26-35,Lazer
5828,Brasil,DF,Brasília,46-60,Lazer
5829,Brasil,DF,Brasília,46-60,Lazer
5830,Brasil,BA,Salvador,46-60,Corp
5831,Brasil,RJ,Niterói,18-25,Lazer
5832,Brasil,MG,Belo Horizonte,60+,Lazer
5833,Brasil,RS,Porto Alegre,26-35,Lazer
5834,Brasil,DF,Brasília,26-35,Lazer
5835,Brasil,RS,Porto Alegre,46-60,Lazer
5836,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5837,Brasil,ES,Vitória,36-45,Corp
5838,Brasil,SP,São Paulo,36-45,Corp
5839,Brasil,ES,Vitória,46-60,Lazer
5840,Brasil,BA,Salvador,18-25,Lazer
5841,Brasil,CE,Fortaleza,18-25,Corp
5842,Brasil,ES,Vitória,36-45,Lazer
5843,Brasil,ES,Vitória,46-60,Lazer
5844,Brasil,RJ,Rio de Janeiro,60+,Corp
5845,Brasil,PE,Recife,26-35,Lazer
5846,Brasil,ES,Vitória,46-60,Corp
5847,Brasil,CE,Fortaleza,26-35,Lazer
5848,Brasil,BA,Salvador,26-35,Corp
5849,Brasil,RJ,Niterói,18-25,Lazer
5850,Brasil,ES,Vitória,26-35,Corp
5851,Brasil,BA,Salvador,26-35,Lazer
5852,Brasil,GO,Goiânia,26-35,Lazer
5853,Brasil,RS,Porto Alegre,26-35,Lazer
5854,Brasil,PR,Curitiba,46-60,Corp
5855,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5856,Brasil,CE,Fortaleza,46-60,Lazer
5857,Brasil,DF,Brasília,46-60,Lazer
5858,Brasil,PR,Curitiba,26-35,Lazer
5859,Brasil,RS,Porto Alegre,46-60,Lazer
5860,Brasil,RJ,Niterói,26-35,Lazer
5861,Brasil,BA,Salvador,18-25,Corp
5862,Brasil,DF,Brasília,36-45,Lazer
5863,Brasil,BA,Salvador,36-45,Lazer
5864,Brasil,GO,Goiânia,26-35,Lazer
5865,Brasil,BA,Salvador,46-60,Lazer
5866,Brasil,DF,Brasília,46-60,Lazer
5867,Brasil,RS,Porto Alegre,26-35,Corp
5868,Brasil,PE,Recife,18-25,Lazer
5869,Brasil,CE,Fortaleza,46-60,Lazer
5870,Brasil,PR,Curitiba,60+,Lazer
5871,Brasil,MG,Belo Horizonte,36-45,Lazer
5872,Brasil,RS,Porto Alegre,46-60,Corp
5873,Brasil,PE,Recife,36-45,Corp
5874,Brasil,SP,São Paulo,26-35,Lazer
5875,Brasil,PE,Recife,46-60,Lazer
5876,Brasil,PE,Recife,36-45,Lazer
5877,Brasil,SC,Florianópolis,36-45,Lazer
5878,Brasil,ES,Vitória,36-45,Lazer
5879,Brasil,GO,Goiânia,36-45,Lazer
5880,Brasil,SP,Campinas,18-25,Corp
5881,Brasil,ES,Vitória,36-45,Corp
5882,Brasil,DF,Brasília,18-25,Corp
5883,Brasil,DF,Brasília,26-35,Lazer
5884,Brasil,ES,Vitória,18-25,Corp
5885,Brasil,BA,Salvador,26-35,Lazer
5886,Brasil,PE,Recife,46-60,Corp
5887,Brasil,RS,Porto Alegre,18-25,Lazer
5888,Brasil,SC,Florianópolis,26-35,Lazer
5889,Brasil,ES,Vitória,46-60,Lazer
5890,Brasil,GO,Goiânia,46-60,Lazer
5891,Brasil,PR,Curitiba,46-60,Lazer
5892,Brasil,CE,Fortaleza,60+,Lazer
5893,Brasil,DF,Brasília,36-45,Lazer
5894,Brasil,CE,Fortaleza,46-60,Lazer
5895,Brasil,SP,Campinas,26-35,Lazer
5896,Brasil,SC,Florianópolis,26-35,Corp
5897,Brasil,BA,Salvador,26-35,Lazer
5898,Brasil,RJ,Niterói,46-60,Lazer
5899,Brasil,BA,Salvador,36-45,Lazer
5900,Brasil,RJ,Rio de Janeiro,46-60,Corp
5901,Brasil,GO,Goiânia,36-45,Corp
5902,Brasil,PE,Recife,46-60,Lazer
5903,Brasil,SP,Campinas,18-25,Corp
5904,Brasil,GO,Goiânia,26-35,Lazer
5905,Brasil,RS,Porto Alegre,36-45,Lazer
5906,Brasil,PE,Recife,18-25,Lazer
5907,Brasil,SP,São Paulo,46-60,Corp
5908,Brasil,RJ,Rio de Janeiro,26-35,Corp
5909,Brasil,GO,Goiânia,18-25,Lazer
5910,Brasil,SP,Campinas,36-45,Lazer
5911,Brasil,ES,Vitória,26-35,Lazer
5912,Brasil,GO,Goiânia,36-45,Lazer
5913,Brasil,MG,Belo Horizonte,26-35,Lazer
5914,Brasil,RJ,Niterói,26-35,Corp
5915,Brasil,DF,Brasília,46-60,Corp
5916,Brasil,PR,Curitiba,26-35,Lazer
5917,Brasil,RJ,Rio de Janeiro,36-45,Lazer
5918,Brasil,MG,Belo Horizonte,26-35,Lazer
5919,Brasil,CE,Fortaleza,36-45,Corp
5920,Brasil,GO,Goiânia,26-35,Corp
5921,Brasil,SP,Campinas,18-25,Corp
5922,Brasil,CE,Fortaleza,46-60,Corp
5923,Brasil,SP,São Paulo,36-45,Lazer
5924,Brasil,MG,Belo Horizonte,60+,Lazer
5925,Brasil,SP,Campinas,46-60,Corp
5926,Brasil,CE,Fortaleza,36-45,Lazer
5927,Brasil,RS,Porto Alegre,18-25,Corp
5928,Brasil,RJ,Niterói,46-60,Corp
5929,Brasil,RJ,Niterói,36-45,Lazer
5930,Brasil,SC,Florianópolis,46-60,Lazer
5931,Brasil,MG,Belo Horizonte,36-45,Corp
5932,Brasil,ES,Vitória,18-25,Lazer
5933,Brasil,RJ,Niterói,46-60,Lazer
5934,Brasil,ES,Vitória,46-60,Lazer
5935,Brasil,GO,Goiânia,18-25,Lazer
5936,Brasil,PR,Curitiba,36-45,Lazer
5937,Brasil,ES,Vitória,36-45,Lazer
5938,Brasil,MG,Belo Horizonte,36-45,Lazer
5939,Brasil,MG,Belo Horizonte,46-60,Corp
5940,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5941,Brasil,PR,Curitiba,18-25,Corp
5942,Brasil,PE,Recife,26-35,Corp
5943,Brasil,RJ,Niterói,46-60,Corp
5944,Brasil,BA,Salvador,26-35,Corp
5945,Brasil,DF,Brasília,36-45,Lazer
5946,Brasil,PR,Curitiba,46-60,Lazer
5947,Brasil,SC,Florianópolis,46-60,Lazer
5948,Brasil,BA,Salvador,18-25,Lazer
5949,Brasil,ES,Vitória,18-25,Lazer
5950,Brasil,PE,Recife,60+,Lazer
5951,Brasil,ES,Vitória,36-45,Corp
5952,Brasil,DF,Brasília,18-25,Corp
5953,Brasil,RS,Porto Alegre,18-25,Lazer
5954,Brasil,RJ,Niterói,46-60,Lazer
5955,Brasil,SP,São Paulo,46-60,Corp
5956,Brasil,ES,Vitória,36-45,Corp
5957,Brasil,MG,Belo Horizonte,26-35,Lazer
5958,Brasil,PR,Curitiba,36-45,Lazer
5959,Brasil,PR,Curitiba,18-25,Corp
5960,Brasil,DF,Brasília,46-60,Lazer
5961,Brasil,PE,Recife,26-35,Corp
5962,Brasil,PE,Recife,26-35,Lazer
5963,Brasil,RJ,Niterói,26-35,Lazer
5964,Brasil,SC,Florianópolis,18-25,Lazer
5965,Brasil,SC,Florianópolis,26-35,Corp
5966,Brasil,GO,Goiânia,36-45,Lazer
5967,Brasil,BA,Salvador,36-45,Corp
5968,Brasil,CE,Fortaleza,36-45,Lazer
5969,Brasil,PR,Curitiba,26-35,Corp
5970,Brasil,BA,Salvador,26-35,Lazer
5971,Brasil,SP,Campinas,36-45,Lazer
5972,Brasil,RS,Porto Alegre,36-45,Corp
5973,Brasil,RJ,Rio de Janeiro,26-35,Lazer
5974,Brasil,SC,Florianópolis,46-60,Lazer
5975,Brasil,DF,Brasília,18-25,Lazer
5976,Brasil,SP,Campinas,18-25,Corp
5977,Brasil,SP,São Paulo,26-35,Corp
5978,Brasil,CE,Fortaleza,36-45,Corp
5979,Brasil,DF,Brasília,18-25,Lazer
5980,Brasil,RJ,Niterói,18-25,Lazer
5981,Brasil,PR,Curitiba,26-35,Lazer
5982,Brasil,SP,Campinas,26-35,Corp
5983,Brasil,DF,Brasília,18-25,Lazer
5984,Brasil,GO,Goiânia,36-45,Lazer
5985,Brasil,RJ,Niterói,36-45,Lazer
5986,Brasil,SP,São Paulo,18-25,Lazer
5987,Brasil,SP,São Paulo,26-35,Corp
5988,Brasil,DF,Brasília,26-35,Lazer
5989,Brasil,GO,Goiânia,60+,Lazer
5990,Brasil,BA,Salvador,46-60,Lazer
5991,Brasil,SP,São Paulo,26-35,Lazer
5992,Brasil,RS,Porto Alegre,60+,Lazer
5993,Brasil,GO,Goiânia,26-35,Corp
5994,Brasil,GO,Goiânia,26-35,Lazer
5995,Brasil,PR,Curitiba,60+,Lazer
5996,Brasil,SC,Florianópolis,46-60,Corp
5997,Brasil,PE,Recife,36-45,Lazer
5998,Brasil,DF,Brasília,36-45,Lazer
5999,Brasil,PR,Curitiba,60+,Corp
6000,Brasil,SP,Campinas,18-25,Lazer
6001,Brasil,BA,Salvador,26-35,Lazer
6002,Brasil,BA,Salvador,26-35,Lazer
6003,Brasil,PE,Recife,60+,Lazer
6004,Brasil,SC,Florianópolis,18-25,Lazer
6005,Brasil,GO,Goiânia,18-25,Corp
6006,Brasil,SC,Florianópolis,26-35,Lazer
6007,Brasil,PR,Curitiba,26-35,Corp
6008,Brasil,DF,Brasília,36-45,Corp
6009,Brasil,ES,Vitória,26-35,Lazer
6010,Brasil,SC,Florianópolis,46-60,Lazer
6011,Brasil,MG,Belo Horizonte,46-60,Lazer
6012,Brasil,SP,Campinas,26-35,Corp
6013,Brasil,SP,São Paulo,46-60,Lazer
6014,Brasil,MG,Belo Horizonte,18-25,Corp
6015,Brasil,PE,Recife,36-45,Corp
6016,Brasil,PE,Recife,36-45,Lazer
6017,Brasil,SP,São Paulo,26-35,Corp
6018,Brasil,CE,Fortaleza,18-25,Lazer
6019,Brasil,PE,Recife,36-45,Lazer
6020,Brasil,SC,Florianópolis,36-45,Lazer
6021,Brasil,ES,Vitória,36-45,Corp
6022,Brasil,ES,Vitória,26-35,Lazer
6023,Brasil,MG,Belo Horizonte,26-35,Lazer
6024,Brasil,GO,Goiânia,60+,Corp
6025,Brasil,RJ,Niterói,18-25,Lazer
6026,Brasil,GO,Goiânia,60+,Lazer
6027,Brasil,GO,Goiânia,36-45,Lazer
6028,Brasil,SP,Campinas,36-45,Lazer
6029,Brasil,CE,Fortaleza,26-35,Lazer
6030,Brasil,GO,Goiânia,46-60,Corp
6031,Brasil,PR,Curitiba,46-60,Lazer
6032,Brasil,MG,Belo Horizonte,46-60,Lazer
6033,Brasil,RJ,Rio de Janeiro,36-45,Corp
6034,Brasil,PR,Curitiba,36-45,Lazer
6035,Brasil,SP,Campinas,18-25,Lazer
6036,Brasil,DF,Brasília,60+,Lazer
6037,Brasil,GO,Goiânia,18-25,Corp
6038,Brasil,MG,Belo Horizonte,36-45,Corp
6039,Brasil,SP,São Paulo,26-35,Lazer
6040,Brasil,MG,Belo Horizonte,46-60,Lazer
6041,Brasil,BA,Salvador,46-60,Lazer
6042,Brasil,RS,Porto Alegre,36-45,Lazer
6043,Brasil,SP,São Paulo,18-25,Lazer
6044,Brasil,PE,Recife,26-35,Corp
6045,Brasil,RS,Porto Alegre,18-25,Corp
6046,Brasil,RJ,Niterói,60+,Lazer
6047,Brasil,MG,Belo Horizonte,18-25,Lazer
6048,Brasil,RS,Porto Alegre,60+,Lazer
6049,Brasil,CE,Fortaleza,18-25,Lazer
6050,Brasil,CE,Fortaleza,46-60,Lazer
6051,Brasil,RJ,Rio de Janeiro,36-45,Corp
6052,Brasil,BA,Salvador,46-60,Corp
6053,Brasil,ES,Vitória,36-45,Corp
6054,Brasil,SC,Florianópolis,46-60,Corp
6055,Brasil,PR,Curitiba,46-60,Lazer
6056,Brasil,CE,Fortaleza,26-35,Lazer
6057,Brasil,SP,Campinas,60+,Corp
6058,Brasil,DF,Brasília,36-45,Lazer
6059,Brasil,RS,Porto Alegre,26-35,Lazer
6060,Brasil,SC,Florianópolis,26-35,Lazer
6061,Brasil,RS,Porto Alegre,36-45,Corp
6062,Brasil,PE,Recife,46-60,Lazer
6063,Brasil,GO,Goiânia,46-60,Corp
6064,Brasil,DF,Brasília,26-35,Lazer
6065,Brasil,MG,Belo Horizonte,36-45,Lazer
6066,Brasil,RJ,Rio de Janeiro,18-25,Corp
6067,Brasil,RJ,Rio de Janeiro,26-35,Corp
6068,Brasil,SC,Florianópolis,46-60,Lazer
6069,Brasil,GO,Goiânia,18-25,Lazer
6070,Brasil,RS,Porto Alegre,26-35,Lazer
6071,Brasil,SC,Florianópolis,18-25,Lazer
6072,Brasil,RJ,Niterói,18-25,Lazer
6073,Brasil,CE,Fortaleza,18-25,Corp
6074,Brasil,ES,Vitória,18-25,Lazer
6075,Brasil,SP,São Paulo,36-45,Lazer
6076,Brasil,SC,Florianópolis,46-60,Lazer
6077,Brasil,MG,Belo Horizonte,18-25,Lazer
6078,Brasil,SP,São Paulo,46-60,Lazer
6079,Brasil,RS,Porto Alegre,36-45,Lazer
6080,Brasil,PR,Curitiba,26-35,Corp
6081,Brasil,CE,Fortaleza,26-35,Corp
6082,Brasil,CE,Fortaleza,26-35,Lazer
6083,Brasil,ES,Vitória,46-60,Corp
6084,Brasil,BA,Salvador,46-60,Lazer
6085,Brasil,DF,Brasília,26-35,Lazer
6086,Brasil,GO,Goiânia,18-25,Corp
6087,Brasil,PR,Curitiba,26-35,Lazer
6088,Brasil,SP,São Paulo,36-45,Corp
6089,Brasil,SP,Campinas,18-25,Lazer
6090,Brasil,SC,Florianópolis,36-45,Corp
6091,Brasil,SP,Campinas,36-45,Lazer
6092,Brasil,SC,Florianópolis,36-45,Lazer
6093,Brasil,RS,Porto Alegre,18-25,Lazer
6094,Brasil,PR,Curitiba,26-35,Corp
6095,Brasil,RJ,Niterói,26-35,Lazer
6096,Brasil,CE,Fortaleza,46-60,Lazer
6097,Brasil,RS,Porto Alegre,26-35,Corp
6098,Brasil,SP,São Paulo,26-35,Lazer
6099,Brasil,DF,Brasília,18-25,Lazer
6100,Brasil,SP,São Paulo,36-45,Lazer
6101,Brasil,BA,Salvador,36-45,Corp
6102,Brasil,CE,Fortaleza,36-45,Corp
6103,Brasil,SC,Florianópolis,36-45,Corp
6104,Brasil,SP,Campinas,46-60,Lazer
6105,Brasil,MG,Belo Horizonte,46-60,Lazer
6106,Brasil,DF,Brasília,26-35,Lazer
6107,Brasil,MG,Belo Horizonte,26-35,Corp
6108,Brasil,ES,Vitória,60+,Corp
6109,Brasil,BA,Salvador,36-45,Corp
6110,Brasil,RJ,Rio de Janeiro,60+,Lazer
6111,Brasil,CE,Fortaleza,36-45,Lazer
6112,Brasil,BA,Salvador,60+,Corp
6113,Brasil,SP,Campinas,18-25,Lazer
6114,Brasil,GO,Goiânia,36-45,Lazer
6115,Brasil,SC,Florianópolis,36-45,Corp
6116,Brasil,SP,Campinas,18-25,Lazer
6117,Brasil,CE,Fortaleza,26-35,Corp
6118,Brasil,SC,Florianópolis,18-25,Corp
6119,Brasil,RJ,Rio de Janeiro,18-25,Lazer
6120,Brasil,RJ,Niterói,60+,Corp
6121,Brasil,CE,Fortaleza,60+,Lazer
6122,Brasil,PE,Recife,46-60,Lazer
6123,Brasil,GO,Goiânia,60+,Corp
6124,Brasil,PR,Curitiba,46-60,Corp
6125,Brasil,RS,Porto Alegre,60+,Lazer
6126,Brasil,PR,Curitiba,26-35,Corp
6127,Brasil,GO,Goiânia,26-35,Lazer
6128,Brasil,CE,Fortaleza,46-60,Corp
6129,Brasil,GO,Goiânia,26-35,Lazer
6130,Brasil,BA,Salvador,36-45,Lazer
6131,Brasil,PE,Recife,36-45,Lazer
6132,Brasil,SC,Florianópolis,26-35,Corp
6133,Brasil,SC,Florianópolis,26-35,Corp
6134,Brasil,RJ,Rio de Janeiro,46-60,Lazer
6135,Brasil,DF,Brasília,36-45,Lazer
6136,Brasil,SP,São Paulo,26-35,Lazer
6137,Brasil,PE,Recife,36-45,Lazer
6138,Brasil,SP,São Paulo,26-35,Lazer
6139,Brasil,DF,Brasília,26-35,Corp
6140,Brasil,ES,Vitória,36-45,Lazer
6141,Brasil,BA,Salvador,26-35,Lazer
6142,Brasil,GO,Goiânia,60+,Corp
6143,Brasil,BA,Salvador,36-45,Lazer
6144,Brasil,RJ,Rio de Janeiro,60+,Lazer
6145,Brasil,RJ,Niterói,46-60,Corp
6146,Brasil,DF,Brasília,46-60,Corp
6147,Brasil,BA,Salvador,46-60,Lazer
6148,Brasil,DF,Brasília,36-45,Lazer
6149,Brasil,RJ,Rio de Janeiro,36-45,Corp
6150,Brasil,RJ,Niterói,36-45,Lazer
6151,Brasil,PE,Recife,26-35,Lazer
6152,Brasil,SP,São Paulo,26-35,Lazer
6153,Brasil,RS,Porto Alegre,18-25,Corp
6154,Brasil,MG,Belo Horizonte,46-60,Lazer
6155,Brasil,CE,Fortaleza,18-25,Lazer
6156,Brasil,RJ,Niterói,36-45,Corp
6157,Brasil,SP,Campinas,18-25,Lazer
6158,Brasil,SC,Florianópolis,18-25,Lazer
6159,Brasil,CE,Fortaleza,36-45,Corp
6160,Brasil,CE,Fortaleza,46-60,Lazer
6161,Brasil,PE,Recife,26-35,Lazer
6162,Brasil,BA,Salvador,46-60,Corp
6163,Brasil,DF,Brasília,18-25,Lazer
6164,Brasil,SC,Florianópolis,26-35,Lazer
6165,Brasil,PR,Curitiba,18-25,Lazer
6166,Brasil,MG,Belo Horizonte,26-35,Corp
6167,Brasil,MG,Belo Horizonte,18-25,Lazer
6168,Brasil,GO,Goiânia,18-25,Lazer
6169,Brasil,MG,Belo Horizonte,36-45,Lazer
6170,Brasil,RS,Porto Alegre,36-45,Lazer
6171,Brasil,RJ,Niterói,26-35,Corp
6172,Brasil,MG,Belo Horizonte,46-60,Lazer
6173,Brasil,PE,Recife,36-45,Lazer
6174,Brasil,CE,Fortaleza,26-35,Lazer
6175,Brasil,DF,Brasília,26-35,Corp
6176,Brasil,SP,Campinas,26-35,Lazer
6177,Brasil,SC,Florianópolis,46-60,Lazer
6178,Brasil,PE,Recife,36-45,Lazer
6179,Brasil,GO,Goiânia,18-25,Corp
6180,Brasil,PR,Curitiba,26-35,Lazer
6181,Brasil,RS,Porto Alegre,26-35,Lazer
6182,Brasil,GO,Goiânia,26-35,Lazer
6183,Brasil,DF,Brasília,36-45,Lazer
6184,Brasil,PE,Recife,60+,Lazer
6185,Brasil,RJ,Rio de Janeiro,26-35,Lazer
6186,Brasil,CE,Fortaleza,26-35,Lazer
6187,Brasil,DF,Brasília,18-25,Lazer
6188,Brasil,SC,Florianópolis,26-35,Corp
6189,Brasil,SP,São Paulo,36-45,Lazer
6190,Brasil,ES,Vitória,60+,Lazer
6191,Brasil,SP,São Paulo,46-60,Lazer
6192,Brasil,RJ,Niterói,18-25,Corp
6193,Brasil,RJ,Niterói,46-60,Corp
6194,Brasil,PE,Recife,46-60,Corp
6195,Brasil,SP,Campinas,26-35,Corp
6196,Brasil,PR,Curitiba,60+,Lazer
6197,Brasil,SP,Campinas,36-45,Lazer
6198,Brasil,GO,Goiânia,46-60,Lazer
6199,Brasil,GO,Goiânia,26-35,Lazer
6200,Brasil,RS,Porto Alegre,26-35,Corp
6201,Brasil,DF,Brasília,46-60,Lazer
6202,Brasil,RJ,Niterói,26-35,Lazer
6203,Brasil,PE,Recife,60+,Lazer
6204,Brasil,BA,Salvador,18-25,Corp
6205,Brasil,BA,Salvador,26-35,Corp
6206,Brasil,SP,São Paulo,46-60,Corp
6207,Brasil,GO,Goiânia,36-45,Lazer
6208,Brasil,SP,São Paulo,26-35,Corp
6209,Brasil,GO,Goiânia,36-45,Corp
6210,Brasil,SC,Florianópolis,46-60,Lazer
6211,Brasil,SC,Florianópolis,36-45,Lazer
6212,Brasil,RJ,Rio de Janeiro,26-35,Lazer
6213,Brasil,SC,Florianópolis,36-45,Corp
6214,Brasil,PE,Recife,36-45,Corp
