pagamento_id,reserva_id,data_pagamento_id,forma_pagamento,valor_pago,status_pagamento,taxa_gateway
16988,17188,20240401,Crédito,3465.99,Aprovado,97.05
16989,17189,20250403,Crédito,82.27,Aprovado,2.3
16990,17190,20250425,Crédito,127.15,Aprovado,3.56
16991,17190,20250429,PIX,125.49,Aprovado,1.51
16992,17191,20251130,Crédito,221.23,Aprovado,6.19
16993,17192,20251107,PIX,279.79,Aprovado,3.36
16994,17194,20251218,Crédito,437.81,Aprovado,12.26
16995,17195,20241224,Crédito,856.58,Aprovado,23.98
16996,17196,20240225,Débito,579.23,Aprovado,16.22
16997,17197,20240917,Crédito,375.23,Aprovado,10.51
16998,17199,20240930,Boleto,548.26,Aprovado,6.58
16999,17199,20241003,Crédito,537.41,Aprovado,15.05
17000,17200,20250930,Crédito,9847.58,Aprovado,275.73
17001,17201,20241120,PIX,2520.09,Aprovado,30.24
17002,17202,20251215,PIX,722.05,Aprovado,8.66
17003,17203,20240709,PIX,1325.41,Aprovado,15.9
17004,17204,20241107,Boleto,1080.93,Aprovado,12.97
17005,17205,20250108,Crédito,612.98,Aprovado,17.16
17006,17205,20250105,Crédito,593.33,Aprovado,16.61
17007,17207,20240602,PIX,1928.54,Aprovado,23.14
17008,17210,20240613,Débito,945.72,Aprovado,26.48
17009,17211,20250624,Crédito,2320.85,Aprovado,64.98
17010,17215,20250117,Débito,1369.79,Aprovado,38.35
17011,17216,20240910,PIX,361.16,Aprovado,4.33
17012,17217,20240309,PIX,1232.43,Aprovado,14.79
17013,17217,20240308,Crédito,1233.22,Aprovado,34.53
17014,17218,20240213,Crédito,266.03,Estornado,7.45
17015,17219,20241122,PIX,2137.71,Aprovado,25.65
17016,17219,20241118,Crédito,2110.05,Aprovado,59.08
17017,17220,20250817,PIX,1153.22,Aprovado,13.84
17018,17220,20250819,PIX,1185.4,Aprovado,14.22
17019,17221,20240217,PIX,248.82,Aprovado,2.99
17020,17222,20250617,Crédito,43.23,Aprovado,1.21
17021,17223,20240903,Crédito,1077.27,Aprovado,30.16
17022,17224,20240827,PIX,732.29,Aprovado,8.79
17023,17225,20240620,Débito,386.39,Aprovado,10.82
17024,17226,20250417,Crédito,711.23,Aprovado,19.91
17025,17227,20250929,Crédito,460.8,Aprovado,12.9
17026,17228,20250504,Crédito,2801.9,Aprovado,78.45
17027,17229,20260101,Crédito,406.34,Aprovado,11.38
17028,17230,20250117,Crédito,299.62,Aprovado,8.39
17029,17230,20250114,Crédito,299.17,Aprovado,8.38
17030,17231,20250216,Crédito,3278.38,Aprovado,91.79
17031,17232,20251120,Boleto,910.45,Aprovado,10.93
17032,17233,20240123,PIX,1700.07,Aprovado,20.4
17033,17234,20251202,Crédito,212.74,Aprovado,5.96
17034,17235,20250324,Crédito,675.85,Aprovado,18.92
17035,17236,20241201,Crédito,2859.14,Aprovado,80.06
17036,17237,20240511,PIX,2743.09,Aprovado,32.92
17037,17238,20240122,PIX,331.29,Aprovado,3.98
17038,17239,20241031,PIX,284.06,Aprovado,3.41
17039,17241,20250202,Crédito,1290.89,Aprovado,36.14
17040,17243,20240204,Crédito,967.28,Aprovado,27.08
17041,17244,20240105,Crédito,6149.65,Aprovado,172.19
17042,17245,20241203,Débito,645.41,Aprovado,18.07
17043,17245,20241206,PIX,663.9,Estornado,7.97
17044,17246,20250828,Crédito,1164.16,Aprovado,32.6
17045,17247,20240625,Crédito,691.89,Aprovado,19.37
17046,17248,20240224,PIX,558.69,Aprovado,6.7
17047,17249,20241216,Débito,1741.08,Aprovado,48.75
17048,17250,20240816,Crédito,444.89,Aprovado,12.46
17049,17251,20251205,Crédito,439.9,Aprovado,12.32
17050,17252,20251226,Crédito,1670.32,Aprovado,46.77
17051,17253,20240821,PIX,1750.6,Aprovado,21.01
17052,17254,20250925,Boleto,699.04,Estornado,8.39
17053,17255,20250820,Crédito,1044.32,Aprovado,29.24
17054,17256,20250706,PIX,313.96,Aprovado,3.77
17055,17257,20250703,Crédito,582.7,Aprovado,16.32
17056,17257,20250701,Crédito,575.89,Aprovado,16.12
17057,17258,20250403,Crédito,566.03,Aprovado,15.85
17058,17259,20251022,Débito,1272.41,Aprovado,35.63
17059,17260,20250407,Débito,474.15,Aprovado,13.28
17060,17261,20240412,Crédito,1664.3,Aprovado,46.6
17061,17261,20240407,Débito,1658.0,Aprovado,46.42
17062,17262,20250722,Crédito,440.33,Aprovado,12.33
17063,17264,20250930,Crédito,622.73,Aprovado,17.44
17064,17265,20250104,Débito,770.54,Aprovado,21.58
17065,17266,20250415,PIX,500.86,Aprovado,6.01
17066,17267,20250821,Crédito,1884.84,Aprovado,52.78
17067,17270,20251103,Crédito,1266.73,Aprovado,35.47
17068,17272,20240827,Crédito,477.47,Aprovado,13.37
17069,17273,20241107,Crédito,417.59,Aprovado,11.69
17070,17274,20250226,PIX,602.45,Aprovado,7.23
17071,17275,20250907,Crédito,406.25,Aprovado,11.38
17072,17276,20250123,Crédito,568.37,Aprovado,15.91
17073,17277,20240201,Crédito,29186.65,Aprovado,817.23
17074,17280,20241215,PIX,2949.59,Aprovado,35.4
17075,17281,20240127,PIX,335.5,Aprovado,4.03
17076,17282,20250106,Crédito,2093.5,Aprovado,58.62
17077,17283,20250129,Débito,381.96,Aprovado,10.69
17078,17284,20240725,Débito,444.07,Aprovado,12.43
17079,17285,20250312,Crédito,113.45,Aprovado,3.18
17080,17286,20240907,Crédito,461.13,Aprovado,12.91
17081,17289,20240701,PIX,3801.32,Estornado,45.62
17082,17290,20251103,Crédito,904.88,Estornado,25.34
17083,17291,20240821,Débito,1996.0,Aprovado,55.89
17084,17293,20240223,PIX,172.39,Aprovado,2.07
17085,17295,20250704,Crédito,449.87,Aprovado,12.6
17086,17295,20250704,Crédito,443.69,Aprovado,12.42
17087,17296,20250221,PIX,3743.17,Aprovado,44.92
17088,17297,20240624,Boleto,1251.94,Aprovado,15.02
17089,17298,20240321,PIX,886.86,Aprovado,10.64
17090,17299,20260101,Crédito,363.99,Aprovado,10.19
17091,17299,20251227,Crédito,367.93,Aprovado,10.3
17092,17300,20250526,Crédito,338.64,Aprovado,9.48
17093,17301,20260103,Boleto,702.09,Aprovado,8.43
17094,17302,20240122,Crédito,1438.06,Aprovado,40.27
17095,17303,20250206,PIX,4261.4,Aprovado,51.14
17096,17304,20241218,Crédito,448.44,Aprovado,12.56
17097,17305,20250122,PIX,764.0,Aprovado,9.17
17098,17306,20241231,Crédito,386.8,Aprovado,10.83
17099,17307,20241110,PIX,18056.97,Aprovado,216.68
17100,17309,20250505,Crédito,492.42,Aprovado,13.79
17101,17310,20241227,Boleto,354.28,Aprovado,4.25
17102,17310,20241224,Crédito,351.98,Aprovado,9.86
17103,17311,20250429,Boleto,229.6,Aprovado,2.76
17104,17311,20250502,Crédito,235.32,Aprovado,6.59
17105,17312,20240723,Crédito,810.65,Aprovado,22.7
17106,17314,20250630,Boleto,304.8,Aprovado,3.66
17107,17314,20250702,PIX,298.9,Aprovado,3.59
17108,17315,20241119,Crédito,1015.01,Aprovado,28.42
17109,17315,20241114,Crédito,1022.79,Aprovado,28.64
17110,17316,20241020,Crédito,2084.72,Aprovado,58.37
17111,17317,20250824,Débito,524.75,Aprovado,14.69
17112,17318,20240809,PIX,415.12,Aprovado,4.98
17113,17318,20240805,Crédito,410.71,Aprovado,11.5
17114,17319,20250107,Débito,2577.8,Aprovado,72.18
17115,17320,20250801,Boleto,703.77,Aprovado,8.45
17116,17321,20240221,PIX,344.63,Aprovado,4.14
17117,17322,20240531,PIX,2377.88,Aprovado,28.53
17118,17323,20250728,PIX,572.97,Aprovado,6.88
17119,17325,20251111,Crédito,806.02,Aprovado,22.57
17120,17326,20251121,Crédito,378.56,Aprovado,10.6
17121,17327,20250516,Crédito,424.36,Aprovado,11.88
17122,17328,20250204,PIX,723.79,Aprovado,8.69
17123,17328,20250131,PIX,724.44,Aprovado,8.69
17124,17329,20240528,Crédito,434.44,Aprovado,12.16
17125,17330,20240120,PIX,1262.02,Aprovado,15.14
17126,17331,20240823,Crédito,1472.51,Aprovado,41.23
17127,17332,20250203,Débito,1577.44,Aprovado,44.17
17128,17334,20250615,Crédito,140.58,Aprovado,3.94
17129,17334,20250616,Débito,135.64,Aprovado,3.8
17130,17336,20240616,Débito,161.76,Aprovado,4.53
17131,17337,20250822,Débito,697.47,Aprovado,19.53
17132,17338,20250306,Boleto,199.34,Aprovado,2.39
17133,17339,20240803,Crédito,208.06,Aprovado,5.83
17134,17339,20240807,Crédito,206.49,Aprovado,5.78
17135,17340,20240827,Crédito,250.56,Aprovado,7.02
17136,17340,20240824,Crédito,251.35,Aprovado,7.04
17137,17341,20251226,Crédito,437.79,Aprovado,12.26
17138,17342,20250320,PIX,572.35,Aprovado,6.87
17139,17343,20241029,PIX,674.82,Aprovado,8.1
17140,17344,20250227,Crédito,3910.42,Aprovado,109.49
17141,17345,20250408,PIX,1791.24,Aprovado,21.49
17142,17346,20240328,Crédito,2518.8,Aprovado,70.53
17143,17347,20251009,Débito,346.65,Aprovado,9.71
17144,17349,20240131,Crédito,850.16,Aprovado,23.8
17145,17350,20241211,Débito,1339.34,Aprovado,37.5
17146,17352,20240912,PIX,4544.59,Aprovado,54.54
17147,17353,20250813,PIX,318.85,Aprovado,3.83
17148,17353,20250814,Crédito,319.22,Aprovado,8.94
17149,17354,20240114,Crédito,542.84,Aprovado,15.2
17150,17355,20240919,Crédito,1728.73,Aprovado,48.4
17151,17357,20240917,Crédito,488.99,Aprovado,13.69
17152,17358,20250518,PIX,618.12,Aprovado,7.42
17153,17359,20250330,Crédito,186.6,Aprovado,5.22
17154,17361,20240210,Crédito,2282.94,Aprovado,63.92
17155,17362,20240515,PIX,657.6,Aprovado,7.89
17156,17363,20251227,Crédito,2986.08,Aprovado,83.61
17157,17364,20240416,Crédito,2381.78,Aprovado,66.69
17158,17365,20240909,Débito,415.91,Aprovado,11.65
17159,17366,20240502,Crédito,378.75,Aprovado,10.6
17160,17367,20241208,Crédito,151.59,Aprovado,4.24
17161,17367,20241210,Crédito,148.89,Aprovado,4.17
17162,17368,20240817,Crédito,734.09,Aprovado,20.55
17163,17369,20250326,PIX,2366.4,Aprovado,28.4
17164,17370,20241111,PIX,700.45,Aprovado,8.41
17165,17370,20241113,Crédito,702.53,Aprovado,19.67
17166,17371,20250102,Crédito,435.28,Aprovado,12.19
17167,17373,20250719,PIX,456.0,Aprovado,5.47
17168,17374,20250525,Crédito,1091.42,Aprovado,30.56
17169,17375,20251220,Débito,1870.71,Aprovado,52.38
17170,17377,20240505,Crédito,826.93,Aprovado,23.15
17171,17379,20241125,Crédito,775.81,Aprovado,21.72
17172,17380,20250210,Crédito,1042.5,Estornado,29.19
17173,17380,20250206,PIX,1043.2,Aprovado,12.52
17174,17381,20241108,Crédito,399.6,Aprovado,11.19
17175,17382,20241106,Crédito,616.6,Aprovado,17.26
17176,17383,20250421,Crédito,3411.2,Aprovado,95.51
17177,17384,20251212,PIX,751.53,Aprovado,9.02
17178,17386,20241228,Crédito,1159.5,Aprovado,32.47
17179,17387,20241124,Crédito,2623.88,Aprovado,73.47
17180,17390,20240705,Crédito,3434.06,Aprovado,96.15
17181,17391,20250513,Débito,1749.06,Aprovado,48.97
17182,17392,20250308,Boleto,843.74,Aprovado,10.12
17183,17395,20250702,Débito,354.45,Aprovado,9.92
17184,17396,20241223,Boleto,1655.39,Aprovado,19.86
17185,17397,20240305,Crédito,493.5,Aprovado,13.82
17186,17398,20250817,Crédito,93.38,Aprovado,2.61
17187,17399,20240224,PIX,595.84,Aprovado,7.15
17188,17400,20251209,Crédito,506.75,Aprovado,14.19
17189,17401,20250816,Crédito,890.35,Aprovado,24.93
17190,17402,20240827,Crédito,470.73,Aprovado,13.18
17191,17403,20240927,Crédito,2516.49,Aprovado,70.46
17192,17404,20250305,PIX,379.64,Aprovado,4.56
17193,17405,20250603,PIX,320.1,Aprovado,3.84
17194,17406,20250617,Crédito,265.08,Aprovado,7.42
17195,17407,20250706,Crédito,477.77,Aprovado,13.38
17196,17409,20240504,PIX,152.57,Aprovado,1.83
17197,17409,20240506,Crédito,156.05,Aprovado,4.37
17198,17410,20251230,Crédito,727.21,Aprovado,20.36
17199,17411,20240403,Crédito,395.02,Aprovado,11.06
17200,17412,20241129,Crédito,501.3,Aprovado,14.04
17201,17413,20240717,PIX,297.86,Aprovado,3.57
17202,17413,20240714,Crédito,300.61,Aprovado,8.42
17203,17414,20250302,PIX,649.02,Aprovado,7.79
17204,17415,20240212,Crédito,1392.09,Aprovado,38.98
17205,17415,20240212,Crédito,1373.34,Aprovado,38.45
17206,17416,20240509,Crédito,635.51,Aprovado,17.79
17207,17417,20251014,Crédito,1053.33,Aprovado,29.49
17208,17418,20240621,PIX,1780.52,Aprovado,21.37
17209,17419,20240822,PIX,350.72,Aprovado,4.21
17210,17420,20240228,Crédito,370.24,Aprovado,10.37
17211,17421,20250520,Crédito,391.8,Aprovado,10.97
17212,17421,20250521,Débito,390.26,Aprovado,10.93
17213,17422,20250728,Crédito,1292.57,Aprovado,36.19
17214,17423,20250818,Crédito,468.16,Aprovado,13.11
17215,17424,20250918,Débito,2978.07,Aprovado,83.39
17216,17425,20240615,Débito,1287.87,Aprovado,36.06
17217,17426,20240926,Boleto,1137.68,Aprovado,13.65
17218,17427,20250913,Crédito,379.19,Aprovado,10.62
17219,17428,20251024,Crédito,405.75,Estornado,11.36
17220,17429,20250419,Crédito,720.92,Aprovado,20.19
17221,17430,20240619,Boleto,7126.35,Aprovado,85.52
17222,17431,20241024,Crédito,4711.15,Aprovado,131.91
17223,17432,20240312,Débito,2002.82,Aprovado,56.08
17224,17433,20240829,PIX,122.68,Aprovado,1.47
17225,17434,20250314,Crédito,224.28,Aprovado,6.28
17226,17434,20250314,Débito,230.17,Aprovado,6.44
17227,17435,20240925,Crédito,870.34,Aprovado,24.37
17228,17436,20250509,Crédito,0.0,Aprovado,0.0
17229,17437,20240701,PIX,1517.95,Aprovado,18.22
17230,17439,20251202,PIX,1005.74,Aprovado,12.07
17231,17440,20251102,Crédito,1623.92,Aprovado,45.47
17232,17441,20251009,Boleto,1222.13,Aprovado,14.67
17233,17443,20251107,Crédito,1391.16,Aprovado,38.95
17234,17444,20250304,Crédito,2590.79,Aprovado,72.54
17235,17445,20250217,Débito,329.22,Aprovado,9.22
17236,17445,20250218,Crédito,330.87,Aprovado,9.26
17237,17446,20240209,Débito,977.53,Aprovado,27.37
17238,17447,20250725,Crédito,304.97,Aprovado,8.54
17239,17448,20250405,Crédito,3149.94,Aprovado,88.2
17240,17449,20240121,Crédito,1256.83,Aprovado,35.19
17241,17450,20240208,Débito,383.46,Aprovado,10.74
17242,17451,20241009,PIX,1013.49,Aprovado,12.16
17243,17453,20240703,Crédito,935.02,Aprovado,26.18
17244,17454,20240122,Débito,343.73,Aprovado,9.62
17245,17455,20240201,Crédito,1568.62,Aprovado,43.92
17246,17457,20240918,Crédito,2323.48,Aprovado,65.06
17247,17458,20251125,Débito,665.19,Aprovado,18.63
17248,17459,20251202,Crédito,745.23,Aprovado,20.87
17249,17459,20251203,PIX,765.01,Aprovado,9.18
17250,17460,20250117,Crédito,1914.83,Aprovado,53.62
17251,17461,20251202,Crédito,1294.03,Aprovado,36.23
17252,17462,20250822,Débito,3276.96,Aprovado,91.75
17253,17463,20250322,Crédito,1545.67,Aprovado,43.28
17254,17464,20250226,Crédito,3291.98,Aprovado,92.18
17255,17465,20250401,PIX,1273.82,Aprovado,15.29
17256,17467,20240111,Crédito,624.25,Aprovado,17.48
17257,17468,20251025,Boleto,1441.95,Aprovado,17.3
17258,17468,20251024,Crédito,1444.49,Aprovado,40.45
17259,17470,20240726,PIX,879.29,Aprovado,10.55
17260,17471,20241108,Débito,0.0,Aprovado,0.0
17261,17472,20250421,Crédito,363.2,Aprovado,10.17
17262,17474,20241128,PIX,541.22,Aprovado,6.49
17263,17475,20240131,PIX,338.07,Aprovado,4.06
17264,17476,20250109,Crédito,961.79,Aprovado,26.93
17265,17478,20251020,PIX,240.37,Aprovado,2.88
17266,17478,20251020,Crédito,242.59,Aprovado,6.79
17267,17479,20250517,Crédito,1120.57,Aprovado,31.38
17268,17480,20240524,Crédito,491.38,Aprovado,13.76
17269,17481,20251226,Boleto,1159.41,Aprovado,13.91
17270,17482,20241204,PIX,410.4,Aprovado,4.92
17271,17482,20241207,Crédito,404.81,Aprovado,11.33
17272,17483,20251229,Crédito,1171.14,Aprovado,32.79
17273,17484,20240629,Boleto,697.88,Aprovado,8.37
17274,17485,20250528,Crédito,2674.55,Aprovado,74.89
17275,17486,20241016,Débito,1617.54,Aprovado,45.29
17276,17487,20240324,Crédito,796.52,Estornado,22.3
17277,17488,20250802,Crédito,542.75,Aprovado,15.2
17278,17489,20241119,Crédito,648.5,Aprovado,18.16
17279,17489,20241119,Crédito,652.27,Aprovado,18.26
17280,17491,20251227,Crédito,484.61,Aprovado,13.57
17281,17493,20240910,Crédito,537.61,Aprovado,15.05
17282,17494,20250425,Boleto,269.88,Aprovado,3.24
17283,17495,20240424,Crédito,637.0,Aprovado,17.84
17284,17496,20251225,Crédito,827.58,Aprovado,23.17
17285,17497,20241107,PIX,468.97,Aprovado,5.63
17286,17497,20241105,Débito,480.9,Aprovado,13.47
17287,17498,20250427,PIX,372.82,Aprovado,4.47
17288,17499,20240418,Débito,77.25,Aprovado,2.16
17289,17500,20250907,Crédito,225.3,Aprovado,6.31
17290,17501,20250316,Crédito,385.99,Aprovado,10.81
17291,17501,20250316,Crédito,391.07,Aprovado,10.95
17292,17502,20250222,Crédito,672.77,Aprovado,18.84
17293,17503,20240507,Crédito,2484.48,Estornado,69.57
17294,17504,20250313,PIX,120.97,Aprovado,1.45
17295,17505,20241215,PIX,3231.31,Aprovado,38.78
17296,17506,20251023,PIX,849.65,Aprovado,10.2
17297,17507,20250515,Crédito,301.3,Aprovado,8.44
17298,17508,20240212,Boleto,784.1,Aprovado,9.41
17299,17510,20250905,Crédito,725.07,Aprovado,20.3
17300,17511,20240912,Crédito,588.75,Aprovado,16.49
17301,17512,20240826,Crédito,1961.65,Aprovado,54.93
17302,17513,20250115,PIX,404.57,Aprovado,4.85
17303,17514,20240115,Crédito,51.55,Aprovado,1.44
17304,17515,20251211,Crédito,453.89,Aprovado,12.71
17305,17516,20240328,PIX,342.48,Aprovado,4.11
17306,17517,20250430,Crédito,1234.57,Aprovado,34.57
17307,17518,20240312,PIX,781.23,Aprovado,9.37
17308,17519,20240728,PIX,2699.46,Aprovado,32.39
17309,17520,20240412,PIX,800.74,Aprovado,9.61
17310,17520,20240416,Crédito,799.15,Aprovado,22.38
17311,17521,20251017,Crédito,1417.18,Aprovado,39.68
17312,17522,20250621,Crédito,108.65,Aprovado,3.04
17313,17523,20240522,Crédito,1029.9,Aprovado,28.84
17314,17524,20250512,Crédito,4360.22,Aprovado,122.09
17315,17525,20250914,Débito,150.0,Aprovado,4.2
17316,17525,20250910,PIX,152.44,Aprovado,1.83
17317,17526,20250401,Crédito,360.52,Estornado,10.09
17318,17527,20241009,Crédito,162.42,Aprovado,4.55
17319,17528,20251228,PIX,1067.39,Aprovado,12.81
17320,17529,20241112,PIX,1097.77,Aprovado,13.17
17321,17530,20250923,Crédito,557.5,Aprovado,15.61
17322,17531,20241230,Crédito,3781.03,Aprovado,105.87
17323,17532,20250125,PIX,625.4,Aprovado,7.5
17324,17533,20251215,Crédito,815.02,Aprovado,22.82
17325,17534,20251110,Crédito,489.99,Aprovado,13.72
17326,17535,20240723,PIX,889.75,Aprovado,10.68
17327,17536,20240127,Crédito,327.84,Aprovado,9.18
17328,17536,20240126,Crédito,333.34,Aprovado,9.33
17329,17537,20240128,Crédito,357.08,Aprovado,10.0
17330,17538,20240902,Boleto,593.5,Aprovado,7.12
17331,17539,20241002,Boleto,763.49,Aprovado,9.16
17332,17539,20241003,PIX,770.93,Aprovado,9.25
17333,17541,20240922,Crédito,94.83,Aprovado,2.66
17334,17543,20250619,Crédito,344.63,Aprovado,9.65
17335,17543,20250622,PIX,350.02,Aprovado,4.2
17336,17544,20250514,PIX,2619.77,Aprovado,31.44
17337,17545,20250824,Crédito,895.01,Aprovado,25.06
17338,17546,20250730,Crédito,1714.05,Aprovado,47.99
17339,17547,20241027,Crédito,132.62,Aprovado,3.71
17340,17547,20241028,Crédito,134.55,Aprovado,3.77
17341,17548,20241019,PIX,948.32,Aprovado,11.38
17342,17549,20251018,Crédito,168.18,Aprovado,4.71
17343,17551,20250613,PIX,295.02,Aprovado,3.54
17344,17552,20240207,Débito,810.51,Aprovado,22.69
17345,17553,20250321,Crédito,1455.03,Aprovado,40.74
17346,17554,20251227,Crédito,467.96,Aprovado,13.1
17347,17555,20250613,Crédito,1564.07,Aprovado,43.79
17348,17556,20250224,Crédito,2636.05,Aprovado,73.81
17349,17557,20251223,Crédito,1806.22,Aprovado,50.57
17350,17558,20241205,Crédito,19779.93,Aprovado,553.84
17351,17559,20240416,Crédito,767.04,Aprovado,21.48
17352,17560,20240907,Débito,291.49,Aprovado,8.16
17353,17561,20250716,Boleto,971.94,Aprovado,11.66
17354,17564,20240613,Boleto,2115.35,Aprovado,25.38
17355,17565,20250731,PIX,981.05,Aprovado,11.77
17356,17566,20250424,Débito,649.83,Aprovado,18.2
17357,17567,20251104,Crédito,1369.49,Aprovado,38.35
17358,17568,20241028,Boleto,1691.73,Aprovado,20.3
17359,17569,20250616,Crédito,1617.98,Aprovado,45.3
17360,17571,20240927,Crédito,1385.81,Aprovado,38.8
17361,17572,20240616,Crédito,1014.92,Aprovado,28.42
17362,17573,20250103,Débito,113.19,Aprovado,3.17
17363,17573,20250106,Crédito,112.95,Aprovado,3.16
17364,17574,20241110,PIX,338.73,Aprovado,4.06
17365,17575,20240626,Crédito,2364.84,Aprovado,66.22
17366,17576,20240407,Boleto,141.91,Aprovado,1.7
17367,17576,20240404,Crédito,143.2,Aprovado,4.01
17368,17577,20240227,Boleto,316.48,Aprovado,3.8
17369,17578,20250509,PIX,1237.8,Aprovado,14.85
17370,17579,20240207,Boleto,735.38,Aprovado,8.82
17371,17580,20250607,Crédito,1173.09,Aprovado,32.85
17372,17582,20250222,Boleto,231.16,Aprovado,2.77
17373,17583,20250402,Crédito,113.41,Aprovado,3.18
17374,17584,20250521,Boleto,8126.42,Aprovado,97.52
17375,17585,20250225,Crédito,1035.23,Aprovado,28.99
17376,17586,20251222,PIX,355.25,Aprovado,4.26
17377,17587,20250225,Débito,619.67,Aprovado,17.35
17378,17588,20240302,Boleto,259.87,Aprovado,3.12
17379,17589,20251231,PIX,124.62,Aprovado,1.5
17380,17589,20251226,Boleto,124.46,Aprovado,1.49
17381,17590,20250807,Crédito,1957.2,Aprovado,54.8
17382,17592,20251010,Crédito,1594.32,Aprovado,44.64
17383,17593,20250223,Crédito,2070.36,Aprovado,57.97
17384,17594,20250620,Débito,2569.29,Aprovado,71.94
17385,17595,20250327,Crédito,2401.77,Aprovado,67.25
